date,GROUP,Interest,REGION
2015-09-13,Vince Staples,0,TW
2015-09-20,Vince Staples,0,TW
2015-09-27,Vince Staples,0,TW
2015-10-04,Vince Staples,0,TW
2015-10-11,Vince Staples,0,TW
2015-10-18,Vince Staples,0,TW
2015-10-25,Vince Staples,0,TW
2015-11-01,Vince Staples,0,TW
2015-11-08,Vince Staples,0,TW
2015-11-15,Vince Staples,0,TW
2015-11-22,Vince Staples,0,TW
2015-11-29,Vince Staples,0,TW
2015-12-06,Vince Staples,94,TW
2015-12-13,Vince Staples,0,TW
2015-12-20,Vince Staples,0,TW
2015-12-27,Vince Staples,0,TW
2016-01-03,Vince Staples,0,TW
2016-01-10,Vince Staples,0,TW
2016-01-17,Vince Staples,0,TW
2016-01-24,Vince Staples,0,TW
2016-01-31,Vince Staples,0,TW
2016-02-07,Vince Staples,0,TW
2016-02-14,Vince Staples,0,TW
2016-02-21,Vince Staples,0,TW
2016-02-28,Vince Staples,0,TW
2016-03-06,Vince Staples,0,TW
2016-03-13,Vince Staples,0,TW
2016-03-20,Vince Staples,0,TW
2016-03-27,Vince Staples,0,TW
2016-04-03,Vince Staples,0,TW
2016-04-10,Vince Staples,0,TW
2016-04-17,Vince Staples,0,TW
2016-04-24,Vince Staples,0,TW
2016-05-01,Vince Staples,0,TW
2016-05-08,Vince Staples,100,TW
2016-05-15,Vince Staples,0,TW
2016-05-22,Vince Staples,0,TW
2016-05-29,Vince Staples,0,TW
2016-06-05,Vince Staples,0,TW
2016-06-12,Vince Staples,0,TW
2016-06-19,Vince Staples,0,TW
2016-06-26,Vince Staples,0,TW
2016-07-03,Vince Staples,0,TW
2016-07-10,Vince Staples,0,TW
2016-07-17,Vince Staples,0,TW
2016-07-24,Vince Staples,0,TW
2016-07-31,Vince Staples,0,TW
2016-08-07,Vince Staples,0,TW
2016-08-14,Vince Staples,0,TW
2016-08-21,Vince Staples,0,TW
2016-08-28,Vince Staples,0,TW
2016-09-04,Vince Staples,0,TW
2016-09-11,Vince Staples,0,TW
2016-09-18,Vince Staples,0,TW
2016-09-25,Vince Staples,0,TW
2016-10-02,Vince Staples,0,TW
2016-10-09,Vince Staples,0,TW
2016-10-16,Vince Staples,0,TW
2016-10-23,Vince Staples,0,TW
2016-10-30,Vince Staples,0,TW
2016-11-06,Vince Staples,0,TW
2016-11-13,Vince Staples,0,TW
2016-11-20,Vince Staples,0,TW
2016-11-27,Vince Staples,0,TW
2016-12-04,Vince Staples,0,TW
2016-12-11,Vince Staples,0,TW
2016-12-18,Vince Staples,0,TW
2016-12-25,Vince Staples,0,TW
2017-01-01,Vince Staples,0,TW
2017-01-08,Vince Staples,0,TW
2017-01-15,Vince Staples,0,TW
2017-01-22,Vince Staples,0,TW
2017-01-29,Vince Staples,0,TW
2017-02-05,Vince Staples,0,TW
2017-02-12,Vince Staples,0,TW
2017-02-19,Vince Staples,0,TW
2017-02-26,Vince Staples,0,TW
2017-03-05,Vince Staples,0,TW
2017-03-12,Vince Staples,0,TW
2017-03-19,Vince Staples,0,TW
2017-03-26,Vince Staples,0,TW
2017-04-02,Vince Staples,0,TW
2017-04-09,Vince Staples,0,TW
2017-04-16,Vince Staples,0,TW
2017-04-23,Vince Staples,0,TW
2017-04-30,Vince Staples,0,TW
2017-05-07,Vince Staples,0,TW
2017-05-14,Vince Staples,0,TW
2017-05-21,Vince Staples,0,TW
2017-05-28,Vince Staples,0,TW
2017-06-04,Vince Staples,0,TW
2017-06-11,Vince Staples,0,TW
2017-06-18,Vince Staples,0,TW
2017-06-25,Vince Staples,0,TW
2017-07-02,Vince Staples,0,TW
2017-07-09,Vince Staples,0,TW
2017-07-16,Vince Staples,0,TW
2017-07-23,Vince Staples,95,TW
2017-07-30,Vince Staples,0,TW
2017-08-06,Vince Staples,0,TW
2017-08-13,Vince Staples,0,TW
2017-08-20,Vince Staples,0,TW
2017-08-27,Vince Staples,14,TW
2017-09-03,Vince Staples,0,TW
2017-09-10,Vince Staples,0,TW
2017-09-17,Vince Staples,0,TW
2017-09-24,Vince Staples,16,TW
2017-10-01,Vince Staples,0,TW
2017-10-08,Vince Staples,0,TW
2017-10-15,Vince Staples,16,TW
2017-10-22,Vince Staples,16,TW
2017-10-29,Vince Staples,0,TW
2017-11-05,Vince Staples,0,TW
2017-11-12,Vince Staples,0,TW
2017-11-19,Vince Staples,0,TW
2017-11-26,Vince Staples,0,TW
2017-12-03,Vince Staples,0,TW
2017-12-10,Vince Staples,16,TW
2017-12-17,Vince Staples,0,TW
2017-12-24,Vince Staples,0,TW
2017-12-31,Vince Staples,0,TW
2018-01-07,Vince Staples,0,TW
2018-01-14,Vince Staples,0,TW
2018-01-21,Vince Staples,0,TW
2018-01-28,Vince Staples,15,TW
2018-02-04,Vince Staples,0,TW
2018-02-11,Vince Staples,0,TW
2018-02-18,Vince Staples,0,TW
2018-02-25,Vince Staples,0,TW
2018-03-04,Vince Staples,16,TW
2018-03-11,Vince Staples,33,TW
2018-03-18,Vince Staples,0,TW
2018-03-25,Vince Staples,16,TW
2018-04-01,Vince Staples,0,TW
2018-04-08,Vince Staples,0,TW
2018-04-15,Vince Staples,16,TW
2018-04-22,Vince Staples,0,TW
2018-04-29,Vince Staples,0,TW
2018-05-06,Vince Staples,0,TW
2018-05-13,Vince Staples,15,TW
2018-05-20,Vince Staples,0,TW
2018-05-27,Vince Staples,0,TW
2018-06-03,Vince Staples,15,TW
2018-06-10,Vince Staples,0,TW
2018-06-17,Vince Staples,14,TW
2018-06-24,Vince Staples,0,TW
2018-07-01,Vince Staples,0,TW
2018-07-08,Vince Staples,0,TW
2018-07-15,Vince Staples,0,TW
2018-07-22,Vince Staples,0,TW
2018-07-29,Vince Staples,0,TW
2018-08-05,Vince Staples,0,TW
2018-08-12,Vince Staples,0,TW
2018-08-19,Vince Staples,0,TW
2018-08-26,Vince Staples,0,TW
2018-09-02,Vince Staples,0,TW
2018-09-09,Vince Staples,0,TW
2018-09-16,Vince Staples,0,TW
2018-09-23,Vince Staples,0,TW
2018-09-30,Vince Staples,0,TW
2018-10-07,Vince Staples,0,TW
2018-10-14,Vince Staples,0,TW
2018-10-21,Vince Staples,0,TW
2018-10-28,Vince Staples,0,TW
2018-11-04,Vince Staples,0,TW
2018-11-11,Vince Staples,11,TW
2018-11-18,Vince Staples,0,TW
2018-11-25,Vince Staples,0,TW
2018-12-02,Vince Staples,0,TW
2018-12-09,Vince Staples,0,TW
2018-12-16,Vince Staples,13,TW
2018-12-23,Vince Staples,12,TW
2018-12-30,Vince Staples,0,TW
2019-01-06,Vince Staples,0,TW
2019-01-13,Vince Staples,12,TW
2019-01-20,Vince Staples,0,TW
2019-01-27,Vince Staples,0,TW
2019-02-03,Vince Staples,0,TW
2019-02-10,Vince Staples,0,TW
2019-02-17,Vince Staples,0,TW
2019-02-24,Vince Staples,0,TW
2019-03-03,Vince Staples,12,TW
2019-03-10,Vince Staples,12,TW
2019-03-17,Vince Staples,0,TW
2019-03-24,Vince Staples,0,TW
2019-03-31,Vince Staples,0,TW
2019-04-07,Vince Staples,0,TW
2019-04-14,Vince Staples,0,TW
2019-04-21,Vince Staples,0,TW
2019-04-28,Vince Staples,0,TW
2019-05-05,Vince Staples,0,TW
2019-05-12,Vince Staples,0,TW
2019-05-19,Vince Staples,0,TW
2019-05-26,Vince Staples,0,TW
2015-01-04,Higher Brothers,0,TW
2015-01-11,Higher Brothers,0,TW
2015-01-18,Higher Brothers,0,TW
2015-01-25,Higher Brothers,0,TW
2015-02-01,Higher Brothers,0,TW
2015-02-08,Higher Brothers,0,TW
2015-02-15,Higher Brothers,0,TW
2015-02-22,Higher Brothers,0,TW
2015-03-01,Higher Brothers,0,TW
2015-03-08,Higher Brothers,0,TW
2015-03-15,Higher Brothers,0,TW
2015-03-22,Higher Brothers,0,TW
2015-03-29,Higher Brothers,0,TW
2015-04-05,Higher Brothers,0,TW
2015-04-12,Higher Brothers,0,TW
2015-04-19,Higher Brothers,0,TW
2015-04-26,Higher Brothers,0,TW
2015-05-03,Higher Brothers,0,TW
2015-05-10,Higher Brothers,0,TW
2015-05-17,Higher Brothers,0,TW
2015-05-24,Higher Brothers,0,TW
2015-05-31,Higher Brothers,0,TW
2015-06-07,Higher Brothers,0,TW
2015-06-14,Higher Brothers,0,TW
2015-06-21,Higher Brothers,0,TW
2015-06-28,Higher Brothers,0,TW
2015-07-05,Higher Brothers,0,TW
2015-07-12,Higher Brothers,0,TW
2015-07-19,Higher Brothers,0,TW
2015-07-26,Higher Brothers,0,TW
2015-08-02,Higher Brothers,0,TW
2015-08-09,Higher Brothers,0,TW
2015-08-16,Higher Brothers,0,TW
2015-08-23,Higher Brothers,0,TW
2015-08-30,Higher Brothers,0,TW
2015-09-06,Higher Brothers,0,TW
2015-09-13,Higher Brothers,0,TW
2015-09-20,Higher Brothers,0,TW
2015-09-27,Higher Brothers,0,TW
2015-10-04,Higher Brothers,0,TW
2015-10-11,Higher Brothers,0,TW
2015-10-18,Higher Brothers,0,TW
2015-10-25,Higher Brothers,0,TW
2015-11-01,Higher Brothers,0,TW
2015-11-08,Higher Brothers,0,TW
2015-11-15,Higher Brothers,0,TW
2015-11-22,Higher Brothers,0,TW
2015-11-29,Higher Brothers,0,TW
2015-12-06,Higher Brothers,0,TW
2015-12-13,Higher Brothers,0,TW
2015-12-20,Higher Brothers,0,TW
2015-12-27,Higher Brothers,0,TW
2016-01-03,Higher Brothers,0,TW
2016-01-10,Higher Brothers,0,TW
2016-01-17,Higher Brothers,0,TW
2016-01-24,Higher Brothers,0,TW
2016-01-31,Higher Brothers,0,TW
2016-02-07,Higher Brothers,0,TW
2016-02-14,Higher Brothers,0,TW
2016-02-21,Higher Brothers,0,TW
2016-02-28,Higher Brothers,0,TW
2016-03-06,Higher Brothers,0,TW
2016-03-13,Higher Brothers,0,TW
2016-03-20,Higher Brothers,0,TW
2016-03-27,Higher Brothers,0,TW
2016-04-03,Higher Brothers,0,TW
2016-04-10,Higher Brothers,0,TW
2016-04-17,Higher Brothers,0,TW
2016-04-24,Higher Brothers,0,TW
2016-05-01,Higher Brothers,0,TW
2016-05-08,Higher Brothers,0,TW
2016-05-15,Higher Brothers,0,TW
2016-05-22,Higher Brothers,0,TW
2016-05-29,Higher Brothers,0,TW
2016-06-05,Higher Brothers,0,TW
2016-06-12,Higher Brothers,0,TW
2016-06-19,Higher Brothers,0,TW
2016-06-26,Higher Brothers,0,TW
2016-07-03,Higher Brothers,0,TW
2016-07-10,Higher Brothers,0,TW
2016-07-17,Higher Brothers,0,TW
2016-07-24,Higher Brothers,0,TW
2016-07-31,Higher Brothers,0,TW
2016-08-07,Higher Brothers,0,TW
2016-08-14,Higher Brothers,0,TW
2016-08-21,Higher Brothers,0,TW
2016-08-28,Higher Brothers,0,TW
2016-09-04,Higher Brothers,0,TW
2016-09-11,Higher Brothers,0,TW
2016-09-18,Higher Brothers,0,TW
2016-09-25,Higher Brothers,0,TW
2016-10-02,Higher Brothers,0,TW
2016-10-09,Higher Brothers,0,TW
2016-10-16,Higher Brothers,0,TW
2016-10-23,Higher Brothers,0,TW
2016-10-30,Higher Brothers,0,TW
2016-11-06,Higher Brothers,0,TW
2016-11-13,Higher Brothers,0,TW
2016-11-20,Higher Brothers,0,TW
2016-11-27,Higher Brothers,0,TW
2016-12-04,Higher Brothers,0,TW
2016-12-11,Higher Brothers,0,TW
2016-12-18,Higher Brothers,0,TW
2016-12-25,Higher Brothers,0,TW
2017-01-01,Higher Brothers,0,TW
2017-01-08,Higher Brothers,0,TW
2017-01-15,Higher Brothers,0,TW
2017-01-22,Higher Brothers,0,TW
2017-01-29,Higher Brothers,0,TW
2017-02-05,Higher Brothers,0,TW
2017-02-12,Higher Brothers,0,TW
2017-02-19,Higher Brothers,56,TW
2017-02-26,Higher Brothers,0,TW
2017-03-05,Higher Brothers,0,TW
2017-03-12,Higher Brothers,0,TW
2017-03-19,Higher Brothers,0,TW
2017-03-26,Higher Brothers,0,TW
2017-04-02,Higher Brothers,0,TW
2017-04-09,Higher Brothers,0,TW
2017-04-16,Higher Brothers,0,TW
2017-04-23,Higher Brothers,0,TW
2017-04-30,Higher Brothers,56,TW
2017-05-07,Higher Brothers,0,TW
2017-05-14,Higher Brothers,0,TW
2017-05-21,Higher Brothers,0,TW
2017-05-28,Higher Brothers,51,TW
2017-06-04,Higher Brothers,0,TW
2017-06-11,Higher Brothers,100,TW
2017-06-18,Higher Brothers,0,TW
2017-06-25,Higher Brothers,0,TW
2017-07-02,Higher Brothers,0,TW
2017-07-09,Higher Brothers,55,TW
2017-07-16,Higher Brothers,0,TW
2017-07-23,Higher Brothers,0,TW
2017-07-30,Higher Brothers,0,TW
2017-08-06,Higher Brothers,32,TW
2017-08-13,Higher Brothers,20,TW
2017-08-20,Higher Brothers,18,TW
2017-08-27,Higher Brothers,32,TW
2017-09-03,Higher Brothers,8,TW
2017-09-10,Higher Brothers,8,TW
2017-09-17,Higher Brothers,9,TW
2017-09-24,Higher Brothers,9,TW
2017-10-01,Higher Brothers,17,TW
2017-10-08,Higher Brothers,0,TW
2017-10-15,Higher Brothers,9,TW
2017-10-22,Higher Brothers,9,TW
2017-10-29,Higher Brothers,14,TW
2017-11-05,Higher Brothers,9,TW
2017-11-12,Higher Brothers,9,TW
2017-11-19,Higher Brothers,13,TW
2017-11-26,Higher Brothers,9,TW
2017-12-03,Higher Brothers,13,TW
2017-12-10,Higher Brothers,13,TW
2017-12-17,Higher Brothers,27,TW
2017-12-24,Higher Brothers,22,TW
2017-12-31,Higher Brothers,16,TW
2018-01-07,Higher Brothers,18,TW
2018-01-14,Higher Brothers,21,TW
2018-01-21,Higher Brothers,8,TW
2018-01-28,Higher Brothers,8,TW
2018-02-04,Higher Brothers,9,TW
2018-02-11,Higher Brothers,14,TW
2018-02-18,Higher Brothers,27,TW
2018-02-25,Higher Brothers,18,TW
2018-03-04,Higher Brothers,9,TW
2018-03-11,Higher Brothers,0,TW
2018-03-18,Higher Brothers,13,TW
2018-03-25,Higher Brothers,23,TW
2018-04-01,Higher Brothers,8,TW
2018-04-08,Higher Brothers,14,TW
2018-04-15,Higher Brothers,18,TW
2018-04-22,Higher Brothers,9,TW
2018-04-29,Higher Brothers,9,TW
2018-05-06,Higher Brothers,9,TW
2018-05-13,Higher Brothers,17,TW
2018-05-20,Higher Brothers,17,TW
2018-05-27,Higher Brothers,0,TW
2018-06-03,Higher Brothers,8,TW
2018-06-10,Higher Brothers,0,TW
2018-06-17,Higher Brothers,8,TW
2018-06-24,Higher Brothers,20,TW
2018-07-01,Higher Brothers,0,TW
2018-07-08,Higher Brothers,15,TW
2018-07-15,Higher Brothers,19,TW
2018-07-22,Higher Brothers,8,TW
2018-07-29,Higher Brothers,8,TW
2018-08-05,Higher Brothers,8,TW
2018-08-12,Higher Brothers,8,TW
2018-08-19,Higher Brothers,11,TW
2018-08-26,Higher Brothers,47,TW
2018-09-02,Higher Brothers,21,TW
2018-09-09,Higher Brothers,30,TW
2018-09-16,Higher Brothers,17,TW
2018-09-23,Higher Brothers,16,TW
2018-09-30,Higher Brothers,24,TW
2018-10-07,Higher Brothers,21,TW
2018-10-14,Higher Brothers,18,TW
2018-10-21,Higher Brothers,17,TW
2018-10-28,Higher Brothers,34,TW
2018-11-04,Higher Brothers,33,TW
2018-11-11,Higher Brothers,23,TW
2018-11-18,Higher Brothers,23,TW
2018-11-25,Higher Brothers,17,TW
2018-12-02,Higher Brothers,27,TW
2018-12-09,Higher Brothers,14,TW
2018-12-16,Higher Brothers,32,TW
2018-12-23,Higher Brothers,7,TW
2018-12-30,Higher Brothers,37,TW
2019-01-06,Higher Brothers,49,TW
2019-01-13,Higher Brothers,24,TW
2019-01-20,Higher Brothers,20,TW
2019-01-27,Higher Brothers,23,TW
2019-02-03,Higher Brothers,20,TW
2019-02-10,Higher Brothers,29,TW
2019-02-17,Higher Brothers,31,TW
2019-02-24,Higher Brothers,25,TW
2019-03-03,Higher Brothers,30,TW
2019-03-10,Higher Brothers,36,TW
2019-03-17,Higher Brothers,32,TW
2019-03-24,Higher Brothers,26,TW
2019-03-31,Higher Brothers,18,TW
2019-04-07,Higher Brothers,19,TW
2019-04-14,Higher Brothers,31,TW
2019-04-21,Higher Brothers,22,TW
2019-04-28,Higher Brothers,13,TW
2019-05-05,Higher Brothers,18,TW
2019-05-12,Higher Brothers,54,TW
2019-05-19,Higher Brothers,27,TW
2019-05-26,Higher Brothers,18,TW
